"TreeID","date","Year","Record","Air_Temp","Grass_Temp_Smp","Soil_Temp_2in","Soil_Temp_4in","Air_Temp_Max","Air_Temp_Min","Grass_Temp","Grass_Temp_Min","Rain_mm_Tot","Month","April_Days"
425,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
425,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
426,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
426,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
426,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
427,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
427,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
427,2013-05-03,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,32
427,2018-04-17,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,16
427,2021-05-06,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,35
427,2022-04-12,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,11
427,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
427,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
428,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
428,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
428,2013-05-05,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,34
429,2008-04-09,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
429,2011-04-06,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,5
429,2013-04-27,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,26
430,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
430,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
430,2013-04-25,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,24
431,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
431,2011-04-06,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,5
431,2013-04-27,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,26
431,2018-04-11,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,10
431,2022-04-12,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,11
431,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
432,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
432,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
432,2013-04-27,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,26
433,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
433,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
433,2013-05-03,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,32
433,2018-04-17,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,16
433,2022-04-19,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,18
433,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
434,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
434,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
434,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
434,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
434,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
435,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
435,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
435,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
435,2018-04-21,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,20
435,2021-04-22,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,21
435,2022-04-12,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,11
435,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
436,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
436,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
436,2010-04-25,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,24
436,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
436,2012-04-06,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,5
436,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
436,2015-04-25,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,24
436,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
436,2017-04-14,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,13
436,2018-04-21,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,20
436,2021-05-06,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,35
436,2022-04-19,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,18
436,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
437,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
437,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
437,2013-05-03,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,32
438,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
438,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
438,2013-05-03,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,32
439,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
439,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
439,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
439,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
440,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
440,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
440,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
440,2018-04-21,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,20
440,2021-04-22,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,21
440,2022-04-12,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,11
440,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
440,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
441,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
441,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
441,2013-05-05,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,34
441,2018-04-21,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,20
441,2022-04-08,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,7
441,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
442,2008-05-01,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
442,2009-04-28,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
442,2010-05-11,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,40
442,2015-04-21,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,20
443,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
443,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
443,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
444,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
444,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
444,2010-05-01,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,30
444,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
444,2012-04-04,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,3
444,2013-05-05,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,34
444,2015-04-17,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,16
444,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
444,2017-04-08,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,7
444,2018-04-17,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,16
444,2021-05-06,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,35
444,2022-04-19,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,18
444,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
445,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
445,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
445,2010-04-25,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,24
445,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
445,2012-03-30,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,-2
445,2013-04-29,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,28
445,2015-04-17,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,16
445,2016-04-13,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,12
445,2017-04-08,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,7
445,2018-04-24,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,23
445,2021-05-06,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,35
445,2022-04-19,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,18
445,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
445,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
446,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
446,2011-04-14,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,13
446,2013-04-29,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,28
447,2008-04-21,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
447,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
447,2013-04-27,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,26
447,2022-04-08,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,7
447,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
447,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
452,2008-04-28,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
452,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
452,2013-04-28,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,27
453,2008-04-04,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
453,2011-04-05,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,4
453,2013-04-28,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,27
453,2016-04-30,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,29
453,2017-04-15,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,14
453,2018-04-16,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,15
454,2008-04-16,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
454,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
454,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
454,2016-04-30,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,29
454,2017-04-15,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,14
454,2018-04-16,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,15
455,2008-04-18,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
455,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
455,2013-05-24,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,53
458,2008-04-12,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
458,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
458,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
460,2008-04-14,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
460,2009-04-10,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
460,2010-04-21,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,20
460,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
460,2012-04-14,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,13
460,2013-04-28,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,27
460,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
460,2016-04-13,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,12
460,2017-04-07,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,6
460,2018-04-16,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,15
461,2008-04-24,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
461,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
461,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
462,2008-04-18,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
462,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
462,2013-04-28,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,27
464,2008-04-14,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
464,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
464,2013-04-28,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,27
465,2008-04-26,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
465,2009-04-10,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
465,2010-04-19,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,18
465,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
465,2012-04-02,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,1
465,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
465,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
465,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
465,2017-04-11,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,10
465,2018-04-19,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,18
466,2008-04-14,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
466,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
466,2013-04-26,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,25
467,2008-04-24,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
467,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
467,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
468,2008-04-26,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
468,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
468,2010-04-27,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,26
468,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
468,2012-04-18,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,17
468,2013-05-06,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,35
468,2015-04-26,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,25
468,2016-05-08,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,37
468,2017-04-27,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,26
468,2018-04-19,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,18
469,2008-05-04,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
469,2009-04-28,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
469,2010-04-29,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,28
469,2012-04-30,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,29
469,2015-04-20,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,19
470,2008-04-22,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
470,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
470,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
470,2016-04-30,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,29
470,2018-04-16,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,15
471,2008-04-22,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
471,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
471,2013-04-28,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,27
471,2016-04-26,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,25
471,2017-04-15,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,14
472,2008-04-24,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
472,2011-04-17,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,16
472,2013-05-08,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,37
473,2008-04-04,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
473,2009-04-04,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
473,2010-04-19,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,18
473,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
473,2012-04-14,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,13
473,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
473,2015-04-24,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,23
473,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
473,2017-04-18,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,17
473,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
474,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
475,2008-04-24,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
475,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
475,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
476,2008-04-12,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
476,2009-04-08,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
476,2010-04-19,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,18
476,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
476,2012-04-02,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,1
476,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
476,2015-04-13,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,12
476,2016-04-13,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,12
476,2017-04-07,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,6
476,2018-04-19,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,18
477,2009-04-10,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
477,2010-04-19,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,18
477,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
477,2015-04-13,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,12
477,2016-04-13,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,12
477,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
477,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
479,2008-05-02,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
479,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
479,2013-05-06,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,35
480,2008-04-07,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
480,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
480,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
480,2016-04-26,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,25
480,2018-04-19,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,18
481,2008-04-18,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
481,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
481,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
481,2016-04-28,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,27
481,2017-04-15,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,14
481,2018-04-16,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,15
482,2008-04-10,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
482,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
482,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
